text,label,merchant_family,split
AMAZON KINDLE 9970 PARK LN COLUMBUS 43201 OH USA,Tuition,bulk_tuition_debit_train_311,train
DATACAMP - SAN FRANCISCO,Tuition,bulk_tuition_debit_train_312,train
SCHOOL DISTRICT OF SALT LAKE CITY TUITION,Tuition,bulk_tuition_debit_train_313,train
Masterclass,Tuition,bulk_tuition_debit_train_314,train
brilliant.org*qwdo4l03p,Tuition,bulk_tuition_debit_train_315,train
Express Checkout Payment: barnes & noble,Tuition,bulk_tuition_debit_train_316,train
SKILLSHARE 7421 MAIN CT ORLANDO 32801-3645FL USA,Tuition,bulk_tuition_debit_train_317,train
KHAN ACADEMY 667 ELM RD NEWARK 07101 NJ USA,Tuition,bulk_tuition_debit_train_318,train
SKILLSHARE 8442 MARKET AVE SEATTLE 98101-8633WA USA,Tuition,bulk_tuition_debit_train_319,train
KHAN ACADEMY 5913 BROADWAY PKWY FREMONT 94536 CA USA,Tuition,bulk_tuition_debit_validation_0,validation
PAYPAL *BARNES & NOBLE Q3HBVYH1NY,Tuition,bulk_tuition_debit_validation_1,validation
MASTERCLASS 5487 ELM AVE HAYWARD 94541-5638CA USA,Tuition,bulk_tuition_debit_validation_2,validation
DATACAMP 3677 OAK CT NASHVILLE 37201-4757TN USA,Tuition,bulk_tuition_credit_validation_3,validation
Barnes & Noble 1350 Oak Ct Union City 94587-0660ca Usa,Tuition,bulk_tuition_debit_validation_4,validation
CHEGG; PURCHASE,Tuition,bulk_tuition_debit_validation_5,validation
paypal *brilliant.org 7j0lz731pr,Tuition,bulk_tuition_debit_validation_6,validation
datacamp*v1gqu8wts4t,Tuition,bulk_tuition_debit_validation_7,validation
MATHNASIUM; SUBSCRIPTION,Tuition,bulk_tuition_debit_validation_8,validation
SKILLSHARE 4021 INDUSTRIAL DR HAYWARD94541 CA USA,Tuition,bulk_tuition_debit_validation_9,validation
KHAN ACADEMY*LP41F5NC,Tuition,bulk_tuition_debit_validation_10,validation
CODECADEMY 1756 UNIVERSITY AVE SAN JOSE 95101-4941CA USA,Tuition,bulk_tuition_debit_validation_11,validation
PAYPAL *Sylvan Learning,Tuition,bulk_tuition_debit_validation_12,validation
Paypal *brilliant.org Hccbki440t,Tuition,bulk_tuition_debit_validation_13,validation
PACKT PUBLISHING 9062 PARK ST UNION CITY94587 CA USA,Tuition,bulk_tuition_debit_validation_14,validation
COLLEGE OF CHARLOTTE TUITION,Tuition,bulk_tuition_debit_validation_15,validation
University Of Brooklyn Tuition,Tuition,bulk_tuition_debit_validation_16,validation
CHEGG 1777 MAIN DR CHICAGO 60601 IL USA,Tuition,bulk_tuition_debit_validation_17,validation
Wyzant.com,Tuition,bulk_tuition_debit_validation_18,validation
O'REILLY MEDIA 344 CENTER CT SALT LAKE CITY 84101 UT USA,Tuition,bulk_tuition_debit_validation_19,validation
PEARSON 5744 MISSION RD DALLAS75201 TX USA,Tuition,bulk_tuition_debit_validation_20,validation
Codecademy.com,Tuition,bulk_tuition_debit_validation_21,validation
Packt Publishing 1382 Oak Ave Miami 33101-5123fl Usa,Tuition,bulk_tuition_debit_validation_22,validation
o'reilly media*fu5dgs09xz5,Tuition,bulk_tuition_debit_validation_23,validation
PAYPAL INST XFER BRILLIANT.ORG WEB ID: PAYPALSI90,Tuition,bulk_tuition_debit_validation_24,validation
UDEMY*7BL3NR7B8Q,Tuition,bulk_tuition_debit_validation_25,validation
CHEGG #586 SAN FRANCISCO,Tuition,bulk_tuition_debit_validation_26,validation
BRILLIANT.ORG*8DIXX86G5,Tuition,bulk_tuition_debit_validation_27,validation
PACKT PUBLISHING INC,Tuition,bulk_tuition_debit_validation_28,validation
BRILLIANT.ORG*WHX1B0I0,Tuition,bulk_tuition_debit_validation_29,validation
CODECADEMY*IS6YFZCH,Tuition,bulk_tuition_credit_validation_30,validation
PACKT PUBLISHING 9408 MISSION BLVD UNION CITY 94587 CA USA,Tuition,bulk_tuition_debit_validation_31,validation
Buyer Payment: COURSERA,Tuition,bulk_tuition_debit_validation_32,validation
Preauthorized Withdrawal to BARNES & NOBLE,Tuition,bulk_tuition_debit_validation_33,validation
PAYPAL INST XFER PLURALSIGHT WEB ID: PAYPALSI74,Tuition,bulk_tuition_debit_validation_34,validation
College Of Austin Tuition,Tuition,bulk_tuition_debit_validation_35,validation
PYPL *COURSERA,Tuition,bulk_tuition_debit_validation_36,validation
PYPL*SYLVAN LEARNING,Tuition,bulk_tuition_debit_validation_37,validation
PP*KHAN ACADEMY,Tuition,bulk_tuition_debit_validation_38,validation
coursera*k122xohufcu,Tuition,bulk_tuition_debit_validation_39,validation
CODECADEMY 5806 MARKET PKWY BOSTON02101 MA USA,Tuition,bulk_tuition_debit_test_0,test
PAYPAL *MASTERCLASS CHRFWNNA2L,Tuition,bulk_tuition_debit_test_1,test
PACKT PUBLISHING 350 CENTER AVE PORTLAND 97201-7933OR USA,Tuition,bulk_tuition_debit_test_2,test
Withdrawal from CHEGG,Tuition,bulk_tuition_debit_test_3,test
Withdrawal from CODECADEMY,Tuition,bulk_tuition_debit_test_4,test
amazon kindle llc,Tuition,bulk_tuition_debit_test_5,test
Khan Academy 2950 Mission Ct Fremont 94536-3902ca Usa,Tuition,bulk_tuition_debit_test_6,test
SKILLSHARE 3178 INDUSTRIAL CT TAMPA33601 FL USA,Tuition,bulk_tuition_debit_test_7,test
HUNTINGTON LEARNING.COM,Tuition,bulk_tuition_debit_test_8,test
PAYPAL INST XFER PEARSON WEB ID: PAYPALSI57,Tuition,bulk_tuition_debit_test_9,test
SCHOOL DISTRICT OF SAN JOSE TUITION,Tuition,bulk_tuition_debit_test_10,test
CHEGG #47466 HAYWARD,Tuition,bulk_tuition_debit_test_11,test
Brilliant.org 3990 Elm Ct Phoenix85001 Az Usa,Tuition,bulk_tuition_debit_test_12,test
BARNES & NOBLE*9VN6AEHU4Z,Tuition,bulk_tuition_debit_test_13,test
PLURALSIGHT - ATLANTA,Tuition,bulk_tuition_debit_test_14,test
AMAZON KINDLE*NJLJX7ZIZL6,Tuition,bulk_tuition_debit_test_15,test
COURSERA*249J0ISQC,Tuition,bulk_tuition_debit_test_16,test
MASTERCLASS 2507 OAK RD LOS ANGELES 90001-8199CA USA,Tuition,bulk_tuition_debit_test_17,test
PYPL*Udemy,Tuition,bulk_tuition_debit_test_18,test
PAYPAL INST XFER MASTERCLASS WEB ID: PAYPALSI92,Tuition,bulk_tuition_debit_test_19,test
BARNES & NOBLE INC.,Tuition,bulk_tuition_debit_test_20,test
O'reilly Media; Billing,Tuition,bulk_tuition_debit_test_21,test
KHAN ACADEMY CO,Tuition,bulk_tuition_debit_test_22,test
PP*CODECADEMY,Tuition,bulk_tuition_debit_test_23,test
SKILLSHARE 2039 BROADWAY BLVD NASHVILLE 37201 TN USA,Tuition,bulk_tuition_debit_test_24,test
O'REILLY MEDIA*TJCD4Q86J9N,Tuition,bulk_tuition_credit_test_25,test
PP*UDEMY,Tuition,bulk_tuition_debit_test_26,test
PACKT PUBLISHING 8652 BROADWAY AVE UNION CITY 94587 CA USA,Tuition,bulk_tuition_debit_test_27,test
MASTERCLASS 9501 CENTER ST UNION CITY 94587 CA USA,Tuition,bulk_tuition_debit_test_28,test
HUNTINGTON LEARNING*CNZGEFB3U,Tuition,bulk_tuition_debit_test_29,test
UDEMY 1850 BROADWAY PKWY MIAMI 33101-1698FL USA,Tuition,bulk_tuition_debit_test_30,test
PACKT PUBLISHING #5612 ORLANDO,Tuition,bulk_tuition_debit_test_31,test
O'REILLY MEDIA 3731 UNIVERSITY CT OAKLAND 94601 CA USA,Tuition,bulk_tuition_debit_test_32,test
PYPL *PLURALSIGHT,Tuition,bulk_tuition_debit_test_33,test
DATACAMP 162 UNIVERSITY DR FREMONT 94536-1478CA USA,Tuition,bulk_tuition_debit_test_34,test
COURSERA.COM,Tuition,bulk_tuition_debit_test_35,test
BRILLIANT.ORG 6766 MISSION CT BOSTON 02101-6880MA USA,Tuition,bulk_tuition_debit_test_36,test
COURSERA 899 UNIVERSITY RD LOS ANGELES90001 CA USA,Tuition,bulk_tuition_debit_test_37,test
PAYPAL *KHAN ACADEMY C7HE0HBUZH,Tuition,bulk_tuition_debit_test_38,test
coursera 6725 oak blvd san diego 92101 ca usa,Tuition,bulk_tuition_debit_test_39,test
Deposit from KEYBANK Ext Trnsfr,Transfer,bulk_transfer_debit_train_0,train
Zelle payment to DONALD DAVIS BOSTON MA 62935696052,Transfer,bulk_transfer_debit_train_1,train
PAYPAL INST XFER CAPITAL ONE AUTOPAYWEB ID: PAYPALSI24,Transfer,bulk_transfer_debit_train_2,train
VENMO PAYMENT TO BARBARA THOMPSON,Transfer,bulk_transfer_debit_train_3,train
CASH APP PAYMENT TO SUSAN LI,Transfer,bulk_transfer_debit_train_4,train
Zelle payment to DAVID JONES RALEIGH NC 65430114356,Transfer,bulk_transfer_debit_train_5,train
AFTERPAY INSTALLMENT,Transfer,bulk_transfer_debit_train_6,train
Zelle payment to ANDREW JACKSON DENVER CO 62598762399,Transfer,bulk_transfer_debit_train_7,train
PAYPAL INST XFER CHASE CREDIT CRD AUTOPAYWEB ID: PAYPALSI46,Transfer,bulk_transfer_debit_train_8,train
CASH APP PAYMENT TO MARY RAMIREZ,Transfer,bulk_transfer_debit_train_9,train
DISCOVER BANK IFI DDA TO DDA UVH33Y46 WEB ID: 2P8L6MX0K8,Transfer,bulk_transfer_debit_train_10,train
TD BANK DDA TO DDA EL7RJ9DMQZ PPD ID: 5587640279,Transfer,bulk_transfer_credit_train_11,train
PAYPAL INST XFER CITI AUTOPAY WEB ID: PAYPALSI56,Transfer,bulk_transfer_debit_train_12,train
PAYPAL PAYMENT TO PAUL TAYLOR,Transfer,bulk_transfer_debit_train_13,train
BMO HARRIS DDA TO DDA MKPQ1UCUOB PPD ID: 4950516854,Transfer,bulk_transfer_debit_train_14,train
REGIONS BANK DDA TO DDA 8E38MV05TX WEB ID: 2BK1AJR1HV,Transfer,bulk_transfer_credit_train_15,train
CASH APP PAYMENT TO JOSEPH MARTINEZ,Transfer,bulk_transfer_debit_train_16,train
TRUIST DDA TO DDA REFCODE QY1EMKLV WEB ID: 3CIJVBXFAF,Transfer,bulk_transfer_debit_train_17,train
PAYPAL INST XFER CAPITAL ONE AUTOPAYWEB ID: PAYPALSI70,Transfer,bulk_transfer_credit_train_18,train
WITHDRAWAL FROM BANK OF AMERICA EXT TRNSFR,Transfer,bulk_transfer_credit_train_19,train
PAYPAL PAYMENT TO PATRICIA LOPEZ,Transfer,bulk_transfer_debit_train_20,train
BMO HARRIS DDA TO DDA 9P37FP2J62 PPD ID: 3340057210,Transfer,bulk_transfer_credit_train_21,train
Online Transfer 58180656628 from NGUYEN-RHO ########5290 transaction#: 2966741,Transfer,bulk_transfer_credit_train_22,train
BANK OF AMERICA XFER DDA TO DDAR66EDIYO WEB ID: L8ZWD16V2Y,Transfer,bulk_transfer_debit_train_23,train
INCOMING WIRE TRANSFER FROM MICHELLE CLARK,Transfer,bulk_transfer_credit_train_24,train
Online Transfer 17116970306 to Savings #######3340 transaction #: 0772471,Transfer,bulk_transfer_credit_train_25,train
CASHIER CHECK WITHDRAWAL,Transfer,bulk_transfer_debit_train_26,train
TRUIST XFER DDA TO DDAQOMXCXSW WEB ID: 9TBWLO1LU2,Transfer,bulk_transfer_credit_train_27,train
Counter Check,Transfer,bulk_transfer_debit_train_28,train
PAYPAL INST XFER WEB ID: PAYPALSI66,Transfer,bulk_transfer_credit_train_29,train
CITIBANK IFI DDA TO DDA 3VM95E0F WEB ID: K1V0MJXAPV,Transfer,bulk_transfer_debit_train_30,train
MANUAL DB-BKRG 01/53,Transfer,bulk_transfer_credit_train_31,train
Online Transfer 44267303985 from BROWN-BREX ########9887 transaction#: 3635914,Transfer,bulk_transfer_credit_train_32,train
MONTHLY INSTALLMENTS (10 OF 36),Transfer,bulk_transfer_debit_train_33,train
Paypal Payment To Ashley Jackson,Transfer,bulk_transfer_debit_train_34,train
paypal payment to patricia martin,Transfer,bulk_transfer_debit_train_35,train
TRUIST DDA TO DDA REFCODE Q3CCZ143 WEB ID: H1YPTRAH3Q,Transfer,bulk_transfer_debit_train_36,train
CASH APP PAYMENT TO SARAH LEE,Transfer,bulk_transfer_debit_train_37,train
PAYPAL INST XFER CITI AUTOPAY WEB ID: PAYPALSI66,Transfer,bulk_transfer_debit_train_38,train
COMERICA DDA TO DDA USL7A9S6WM WEB ID: KP80MAIMIZ,Transfer,bulk_transfer_credit_train_39,train
NINJATRADER MONEYLINK PPD ID: 323244083,Transfer,bulk_transfer_debit_train_40,train
Withdrawal From M&t Bank Ext Trnsfr,Transfer,bulk_transfer_debit_train_41,train
CASH APP PAYMENT TO JOHN HARRIS,Transfer,bulk_transfer_debit_train_42,train
interactive brokers investments moneyline,Transfer,bulk_transfer_debit_train_43,train
COMERICA DDA TO DDA REFCODE XKB4ZA6Q WEB ID: 0DS266SYON,Transfer,bulk_transfer_debit_train_44,train
Online Transfer 73647931796 to DoDataThings-NEARSIDE ########2884 transaction #: 7013561,Transfer,bulk_transfer_debit_train_45,train
PAYPAL INST XFER BARCLAYCARD WEB ID: PAYPALSI80,Transfer,bulk_transfer_debit_train_46,train
Online Transfer 09023699110 to JOHNSON-NEARSIDE ########9005 transaction #: 4251045,Transfer,bulk_transfer_credit_train_47,train
PAYPAL INST XFER CHASE CREDIT CRD AUTOPAYWEB ID: PAYPALSI92,Transfer,bulk_transfer_debit_train_48,train
manual cr-bkrg 16/97,Transfer,bulk_transfer_debit_train_49,train
PAYPAL INST XFER AMEX AUTOPAY WEB ID: PAYPALSI90,Transfer,bulk_transfer_credit_train_50,train
venmo payment to robert brown,Transfer,bulk_transfer_debit_train_51,train
PAYPAL INST XFER PAYPAL_CREDIT_C WEB ID: PAYPALSI89,Transfer,bulk_transfer_debit_train_52,train
ROBINHOOD ACH TRANSFER,Transfer,bulk_transfer_credit_train_53,train
PAYPAL INST XFER CHASE CREDIT CRD AUTOPAYWEB ID: PAYPALSI29,Transfer,bulk_transfer_credit_train_54,train
Venmo Payment To Barbara Walker,Transfer,bulk_transfer_debit_train_55,train
VENMO PAYMENT TO DONNA GONZALEZ,Transfer,bulk_transfer_debit_train_56,train
Manual Db-bkrg 86/19,Transfer,bulk_transfer_credit_train_57,train
Venmo Payment To Jennifer Rodriguez,Transfer,bulk_transfer_debit_train_58,train
CASH APP PAYMENT TO KAREN PARK,Transfer,bulk_transfer_debit_train_59,train
CASH APP PAYMENT TO KAREN BROWN,Transfer,bulk_transfer_debit_train_60,train
VENMO PAYMENT TO DONNA NGUYEN,Transfer,bulk_transfer_debit_train_61,train
ALLY BANK IFI DDA TO DDA NOZLPR9M WEB ID: 14JHDGH8HL,Transfer,bulk_transfer_debit_train_62,train
Zelle payment to EMILY GARCIA INDIANAPOLIS IN 51342771664,Transfer,bulk_transfer_debit_train_63,train
firstrade investments moneyline,Transfer,bulk_transfer_debit_train_64,train
VENMO PAYMENT TO MICHELLE KIM,Transfer,bulk_transfer_debit_train_65,train
AFTERPAY INSTALLMENT WEB ID: MHUB3ZZZ,Transfer,bulk_transfer_debit_train_66,train
PAYPAL INST XFER DISCOVER AUTOPAYWEB ID: PAYPALSI88,Transfer,bulk_transfer_debit_train_67,train
SVB DDA TO DDA REFCODE AEFZGUE0 WEB ID: 7C04T4SXVU,Transfer,bulk_transfer_credit_train_68,train
Withdrawal from DISCOVER BANK Ext Trnsfr,Transfer,bulk_transfer_debit_train_69,train
Online Transfer 51961186555 from Savings ...3280 transaction#: 8276266,Transfer,bulk_transfer_credit_train_70,train
VENMO PAYMENT TO DANIEL JONES,Transfer,bulk_transfer_debit_train_71,train
LILI TRANSFER PPD ID: 94741442,Transfer,bulk_transfer_debit_train_72,train
CASH APP PAYMENT TO BARBARA LOPEZ,Transfer,bulk_transfer_debit_train_73,train
PAYPAL PAYMENT TO MARK SHAH,Transfer,bulk_transfer_debit_train_74,train
FED WIRE FROM JPMORGAN CHASE,Transfer,bulk_transfer_credit_train_75,train
PAYPAL INST XFER WEB ID: PAYPALSI81,Transfer,bulk_transfer_debit_train_76,train
Monthly Installments (9 Of 36),Transfer,bulk_transfer_debit_train_77,train
JPMORGAN CHASE XFER DDA TO DDARGZ6ZV4S WEB ID: CG219WDHVF,Transfer,bulk_transfer_credit_train_78,train
Online Transfer 34931040768 from Brokerage ...8916 transaction#: 2605908,Transfer,bulk_transfer_debit_train_79,train
M&T BANK DDA TO DDA QH42BTEIUH PPD ID: 9656433092,Transfer,bulk_transfer_debit_train_80,train
CASH APP PAYMENT TO MICHELLE MOORE,Transfer,bulk_transfer_debit_train_81,train
Venmo Payment To Mark Lee,Transfer,bulk_transfer_debit_train_82,train
CASH APP PAYMENT TO LISA HARRIS,Transfer,bulk_transfer_debit_train_83,train
CAPITAL ONE XFER DDA TO DDA9KNEAEYN WEB ID: ROLTWL8G3S,Transfer,bulk_transfer_credit_train_84,train
Zelle payment to BETTY RODRIGUEZ NEWARK NJ 79479860300,Transfer,bulk_transfer_debit_train_85,train
CASH APP PAYMENT TO KAREN THOMPSON,Transfer,bulk_transfer_debit_train_86,train
QUADPAY INSTALLMENT WEB ID: L48I4B3B,Transfer,bulk_transfer_debit_train_87,train
Zelle payment to JOHN MARTINEZ TAMPA FL 56829431312,Transfer,bulk_transfer_debit_train_88,train
Dub (ecfi) Transfer,Transfer,bulk_transfer_debit_train_89,train
Deposit from WELLS FARGO Ext Trnsfr,Transfer,bulk_transfer_credit_train_90,train
MANUAL CR-BKRG 68/41,Transfer,bulk_transfer_debit_train_91,train
PAYPAL INST XFER PAYPAL_CREDIT_C WEB ID: PAYPALSI83,Transfer,bulk_transfer_credit_train_92,train
Online Transfer 87476570120 to UC BERKELEY-DUB ########3255 transaction #: 7674949,Transfer,bulk_transfer_credit_train_93,train
COINBASE ACH TRANSFER,Transfer,bulk_transfer_credit_train_94,train
TRADESTATION PAYMENTS 740977867905143 WEB ID: 98004978,Transfer,bulk_transfer_credit_train_95,train
VENMO PAYMENT TO DANIEL LEWIS,Transfer,bulk_transfer_debit_train_96,train
CASH APP PAYMENT TO WILLIAM MARTIN,Transfer,bulk_transfer_debit_train_97,train
Manual CR-Bkrg 25/63,Transfer,bulk_transfer_credit_train_98,train
Monthly Installments (8 Of 24),Transfer,bulk_transfer_debit_train_99,train
ATM DEPOSIT PHILADELPHIA,Transfer,bulk_transfer_credit_train_100,train
CITIZENS BANK DDA TO DDA VKGRQSAYNG WEB ID: 8DQ5KA7XZO,Transfer,bulk_transfer_credit_train_101,train
ATM WITHDRAWAL,Transfer,bulk_transfer_debit_train_102,train
VENMO PAYMENT TO JOHN WHITE,Transfer,bulk_transfer_debit_train_103,train
VENMO PAYMENT TO KIMBERLY LI,Transfer,bulk_transfer_debit_train_104,train
Online Transfer 73709497448 from Savings ...6214 transaction#: 5063404,Transfer,bulk_transfer_debit_train_105,train
deposit from us bank ext trnsfr,Transfer,bulk_transfer_credit_train_106,train
WIRE TRF OUT REF: 34500367346497,Transfer,bulk_transfer_debit_train_107,train
CASH APP PAYMENT TO RICHARD TAYLOR,Transfer,bulk_transfer_debit_train_108,train
CITIBANK IFI DDA TO DDA UPQFJXA4 WEB ID: 832Q7ORED7,Transfer,bulk_transfer_credit_train_109,train
Withdrawal from TRUIST Ext Trnsfr,Transfer,bulk_transfer_credit_train_110,train
TRADESTATION PAYMENTS 454241171335891 WEB ID: 52280951,Transfer,bulk_transfer_debit_train_111,train
cash app payment to andrew li,Transfer,bulk_transfer_debit_train_112,train
Venmo Payment To Michael Johnson,Transfer,bulk_transfer_debit_train_113,train
KEYBANK DDA TO DDA FQDTD6AFIC WEB ID: QU8W844PL3,Transfer,bulk_transfer_debit_train_114,train
PAYPAL INST XFER AMEX AUTOPAY WEB ID: PAYPALSI68,Transfer,bulk_transfer_credit_train_115,train
PAYPAL INST XFER BARCLAYCARD WEB ID: PAYPALSI47,Transfer,bulk_transfer_debit_train_116,train
paypal payment to daniel park,Transfer,bulk_transfer_debit_train_117,train
ZIONS BANK DDA TO DDA REFCODE 3DLK8VR3 WEB ID: SU12W3XGYQ,Transfer,bulk_transfer_debit_train_118,train
cash app payment to karen patel,Transfer,bulk_transfer_debit_train_119,train
AFFIRM INSTALLMENT WEB ID: IPG0HOZF,Transfer,bulk_transfer_debit_train_120,train
TRUIST DDA TO DDA REFCODE BQ5BT2Y5 WEB ID: X4WKHGB9R6,Transfer,bulk_transfer_credit_train_121,train
VENMO PAYMENT TO ELIZABETH JOHNSON,Transfer,bulk_transfer_debit_train_122,train
DISCOVER BANK IFI DDA TO DDA NEK9CNNQ WEB ID: INTFITRVOS,Transfer,bulk_transfer_debit_train_123,train
TRADESTATION PAYMENTS 136689673171224 WEB ID: 55444165,Transfer,bulk_transfer_credit_train_124,train
PAYPAL PAYMENT TO MATTHEW JOHNSON,Transfer,bulk_transfer_debit_train_125,train
Zelle payment to DONALD CHEN FREMONT CA 70864537638,Transfer,bulk_transfer_debit_train_126,train
TRUIST IFI DDA TO DDA HRLBV2GU WEB ID: 49AWXLBUMA,Transfer,bulk_transfer_credit_train_127,train
ALLY BANK DDA TO DDA V4XPVAEFQR PPD ID: 6462415789,Transfer,bulk_transfer_debit_train_128,train
PAYPAL INST XFER CHASE CREDIT CRD AUTOPAYWEB ID: PAYPALSI55,Transfer,bulk_transfer_debit_train_129,train
CASH APP PAYMENT TO SARAH WHITE,Transfer,bulk_transfer_debit_train_130,train
CASH APP PAYMENT TO NANCY KIM,Transfer,bulk_transfer_debit_train_131,train
PAYPAL INST XFER DISCOVER AUTOPAYWEB ID: PAYPALSI98,Transfer,bulk_transfer_debit_train_132,train
Manual CR-Bkrg 35/04,Transfer,bulk_transfer_debit_train_133,train
MANUAL DB-BKRG 51/81,Transfer,bulk_transfer_credit_train_134,train
REGIONS BANK DDA TO DDA D7O54YE279 WEB ID: 6FSM7QEKQF,Transfer,bulk_transfer_debit_train_135,train
WEBULL INVESTMENTS MONEYLINE,Transfer,bulk_transfer_credit_train_136,train
Online Transfer 02086053573 from DoDataThings-RELAY ########0622 transaction#: 5141689,Transfer,bulk_transfer_debit_train_137,train
PNC BANK IFI DDA TO DDA 46X2AR3H WEB ID: RXMGOQES94,Transfer,bulk_transfer_credit_train_138,train
VENMO PAYMENT TO WILLIAM PATEL,Transfer,bulk_transfer_debit_train_139,train
Zelle payment to ANDREW LEE INDIANAPOLIS IN 67460601024,Transfer,bulk_transfer_debit_train_140,train
Manual CR-Bkrg 78/35,Transfer,bulk_transfer_credit_train_141,train
Manual DB-Bkrg 86/20,Transfer,bulk_transfer_credit_train_142,train
Online Transfer 59918392884 to WILLIAMS-BREX ########0471 transaction #: 9655479,Transfer,bulk_transfer_credit_train_143,train
ATM CASH WDL 70/91 #501351,Transfer,bulk_transfer_debit_train_144,train
CASH APP PAYMENT TO SARAH JONES,Transfer,bulk_transfer_debit_train_145,train
PAYPAL INST XFER BARCLAYCARD WEB ID: PAYPALSI95,Transfer,bulk_transfer_debit_train_146,train
Zelle payment to CHARLES WANG NEW YORK NY 44904377416,Transfer,bulk_transfer_debit_train_147,train
PAYPAL PAYMENT TO DONALD RAMIREZ,Transfer,bulk_transfer_debit_train_148,train
KEYBANK DDA TO DDA J9UUK7MHFF WEB ID: FRIBVZWEVH,Transfer,bulk_transfer_credit_train_149,train
VENMO PAYMENT TO LINDA TAYLOR,Transfer,bulk_transfer_debit_train_150,train
KEYBANK IFI DDA TO DDA GDFL6RJR WEB ID: INTFITRVOS,Transfer,bulk_transfer_credit_train_151,train
MANUAL DB-BKRG 02/53,Transfer,bulk_transfer_debit_train_152,train
splitit payment,Transfer,bulk_transfer_debit_train_153,train
Online Transfer 65018364241 to Savings #######5727 transaction #: 3502318,Transfer,bulk_transfer_debit_train_154,train
PAYPAL INST XFER AMEX AUTOPAY WEB ID: PAYPALSI95,Transfer,bulk_transfer_debit_train_155,train
Online Transfer 92170528749 from Checking ...9483 transaction#: 5006070,Transfer,bulk_transfer_debit_train_156,train
Zelle payment to ANTHONY WONG NEWARK NJ 69226964224,Transfer,bulk_transfer_debit_train_157,train
atm withdrawal - 6753 market st oakland ca,Transfer,bulk_transfer_debit_train_158,train
MONTHLY INSTALLMENTS (5 OF 24),Transfer,bulk_transfer_debit_train_159,train
